,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature
2008-01-14,0.47553244,0.9264452,-0.62812144,0.7681742,0.3075985,1.4437151,-0.89288545,0.30327922,-0.24114178,2.467898,-0.24758399,-0.5263037,0.62923676,2.184571,0.2620974,-0.8154644,0.39269966,0.24305166,1.0260581,-0.9233777,-0.42112,0.795541,0.39487827,1.0261999,0.4632829,-0.38589656,1.6620973,0.58615613,0.11214414,-0.47300988,2.7289336,-0.09863246,-0.60944474,0.5666477,2.714596,0.0,-0.9295675,0.63563883,0.9138605,1.1513424,-1.1772739,-0.07844251,0.55643404,0.8015019,-0.28272566,0.73448104,0.20834503,1.4906521,-0.6508304,0.2861649,-0.23255694,2.545468,-0.3290623,-0.55315447,0.7550501,2.3329203,0.15064682,-0.855091,0.607113,0.4163688,1.0770028,-1.0193386,-0.2767086
2008-01-15,-0.58333516,0.89367676,-0.57062024,-0.09646031,-0.4166521,1.4270551,-0.8701901,-0.047650624,-0.7023255,2.0700824,-0.22830206,-0.7223863,0.25221214,2.3888721,0.13752414,-0.980794,0.1425227,0.19196148,1.0296948,-1.0750684,-0.54903543,0.4383934,1.3529283,-0.20965569,-0.15718535,-0.8778346,1.8686941,0.5107929,-0.07690965,-1.0519359,2.538804,-0.13475074,-0.7092717,0.24084482,2.955211,-0.10788462,-1.0015926,0.40956673,0.97228456,1.1530845,-1.2543429,-0.15939295,-0.34193996,0.9988804,-0.61690164,-0.10941692,-0.48123577,1.5261221,-0.6903541,-0.028944418,-0.7572402,2.19053,-0.33071917,-0.72367775,0.3759276,2.5494962,0.02027958,-0.9895981,0.3488523,0.3887911,1.0785561,-1.149701,-0.403171
2008-01-16,-3.0,-0.67416453,0.8725739,-0.2531674,-0.70303774,0.4348168,0.3386334,-0.21064651,-1.0660934,1.9236583,0.010884728,-0.8216717,0.09087819,1.8478645,0.43558273,-1.042019,-0.04430368,0.11959952,1.0706626,-1.1534939,-0.60285175,-1.0801275,0.17047738,-0.44158056,-0.26459494,-0.97828656,0.9373092,0.37507346,-0.18153271,-1.2320927,2.3397868,-0.003533285,-0.75197256,0.14576216,2.6891155,-0.012503547,-1.0076667,0.24772692,1.0663493,1.1098849,-1.2882128,-0.17297643,-2.569504,-0.51144534,0.561029,-0.2610335,-0.72586405,0.54148984,0.25313708,-0.18142658,-1.0908718,2.0302055,-0.08597153,-0.8079691,0.22783618,2.065955,0.27945024,-1.0329224,0.15589724,0.35275874,1.0998874,-1.2151974,-0.44920653
2008-01-17,-2.3019693,-1.821484,0.8865347,-0.7247693,-1.118843,-0.3237269,0.72082853,-0.5345503,-1.1663209,1.6118627,0.28530028,-0.9106379,-0.3068609,1.3549106,0.58439565,-1.130899,-0.24314924,-0.20966855,1.1113024,-1.2546852,-0.66775703,-1.9890529,-0.67351705,0.3369499,-0.8642502,-0.86213094,0.045457155,0.63018626,-0.6249579,-1.2494539,2.103862,0.23621914,-0.9308995,-0.34783885,2.3493335,0.19457458,-1.1505023,-0.048980422,0.8696451,1.1723242,-1.4083829,-0.30714625,-2.2364135,-1.6134865,0.7276979,-0.80430055,-1.01015,-0.25578403,0.65655303,-0.5633568,-1.178219,1.7325486,0.19924669,-0.9296523,-0.22661257,1.6012212,0.4489636,-1.1402391,-0.090548776,0.043315187,1.153237,-1.3280426,-0.5389898
2008-01-18,0.7768489,-1.6824437,1.0411896,1.2269334,0.22435933,-0.37681827,0.69259053,1.22572,-0.13445103,1.3758804,0.17661299,0.42539766,0.40405142,1.1009666,0.47879517,-0.118863456,0.6961843,-0.20572187,1.1119843,-0.5770175,0.03283193,0.51777184,-0.40584022,0.47700235,1.604309,0.6819821,0.16808261,0.6543802,1.3018655,-0.30421117,1.9300308,0.18922397,0.46319395,0.3597353,2.2426436,0.17357054,-0.13224858,0.9153404,1.0823712,1.1382651,-0.7867004,0.6851421,0.7234834,-1.4421661,0.9066048,1.437574,0.484234,-0.26683173,0.65095186,1.3497747,-0.08687065,1.5083607,0.1001599,0.47256786,0.5194326,1.37767,0.36193225,-0.12096538,0.9295963,0.09493959,1.1595142,-0.642816,0.33669144
2008-01-21,-3.0,-3.0,1.6713059,0.6744908,0.25858325,-1.854654,1.5370022,0.7358461,-0.09985029,0.30531898,0.8800269,0.22927569,-0.13534762,0.43128207,0.9305817,-0.26898965,0.3380671,-0.24180539,1.1438057,-0.72149056,-0.11808576,-3.0,-1.876876,1.1172559,0.4199511,0.35833958,-0.9952183,1.1037195,0.36441886,-0.58151454,1.216842,0.7015897,-0.04318106,-0.3487196,1.7569035,0.53863543,-0.48929092,0.28861052,1.334033,0.8087928,-1.0388193,0.29520515,-3.0,-3.0,1.5647135,0.6457529,0.39707467,-1.6821008,1.4694211,0.67667,-0.14999083,0.5087445,0.7954108,0.16194312,-0.11882226,0.74189425,0.8093552,-0.34414524,0.44694006,0.12274429,1.13083,-0.835674,0.09556533
2008-01-22,-3.0,-3.0,2.9251065,-0.56971294,-0.14104065,-3.0,3.0,-0.44019306,-0.84219193,-1.0954468,2.0190918,-0.48682085,-0.7924346,-0.76230854,1.7085282,-0.81007105,-0.31389415,-1.005554,1.5649394,-1.1144595,-0.50529516,-3.0,-3.0,2.9313414,-0.18163063,0.15737528,-2.0919223,2.7683914,-0.13465677,-0.8923829,-0.120908625,2.0003488,-0.27975583,-0.765962,0.6711573,1.5423642,-0.65330756,-0.03958319,0.73522395,1.402685,-1.1541854,0.1164404,-3.0,-3.0,2.9861965,-0.48022836,0.035954222,-3.0,3.0,-0.3357372,-0.7917895,-0.8939534,2.0069406,-0.41810295,-0.72572273,-0.44575685,1.6529616,-0.7611182,-0.14257008,-0.63021415,1.6380575,-1.1423763,-0.27652082
2008-01-23,3.0,-3.0,3.0,0.0041527967,0.033642363,-2.793503,3.0,0.17371759,-0.63700134,-0.6877037,2.3450851,-0.019367043,-0.55942327,-0.3888958,1.9414142,-0.43348292,-0.016313894,-0.78328496,1.6952766,-0.86657524,-0.24627332,3.0,-2.5818176,3.0,0.03285374,0.20154303,-1.6430086,3.0,0.12179426,-0.8150132,0.36300483,2.351628,-0.07136058,-0.70758355,0.94577175,1.7541367,-0.48267302,0.068858646,1.0306569,1.5797682,-1.046508,0.27424335,3.0,-3.0,3.0,0.025202591,0.17491594,-2.5571573,3.0,0.19653296,-0.6194616,-0.46362546,2.3490303,-0.017822186,-0.540937,-0.088772446,1.8868364,-0.44932926,0.11422306,-0.38460505,1.7935385,-0.9346647,-0.011796742
2008-01-24,0.8988925,-1.9835614,3.0,-0.38863224,-0.65511054,-2.7918544,3.0,-0.09127833,-1.0268782,-0.55211717,2.367802,-0.06894579,-0.81781495,-0.26703817,1.9555712,-0.48477855,-0.09955194,-0.83081156,1.6838901,-0.90765727,-0.28320435,2.3459232,-0.9345156,3.0,-1.0078044,-0.38080844,-1.0830699,3.0,-0.6046938,-1.0713089,0.7015569,2.4809577,-0.5353547,-1.0993592,1.1903862,1.8461026,-0.8324959,-0.26379398,1.1141409,1.6200747,-1.2595091,-0.058049053,1.2627481,-1.7964997,3.0,-0.61376005,-0.589743,-2.420206,3.0,-0.25451484,-1.0389997,-0.27803323,2.3892186,-0.22191074,-0.88884425,0.06675791,1.9126829,-0.61120844,-0.07622627,-0.40089,1.788588,-1.047823,-0.1478281
2008-01-25,0.8557927,-1.9552094,3.0,0.43314612,-0.6731716,-2.669041,3.0,0.45105174,-0.73307246,-0.5403575,2.3705685,0.46947616,-0.7364688,0.026022201,1.9501412,-0.07735939,0.21207887,-0.887802,1.6700494,-0.65119576,-0.0154799055,0.10877976,-1.0899336,3.0,-0.0012445467,-0.88244873,-1.0048208,3.0,-0.03562405,-0.8990021,0.47318593,2.4404678,-0.07131213,-1.0640116,1.2005415,1.8457984,-0.48055077,-0.03462504,0.86165136,1.5379263,-1.055104,0.28163838,0.68149704,-1.8120186,3.0,0.3204808,-0.8496236,-2.30867,3.0,0.3257066,-0.78063905,-0.32268736,2.379142,0.3071926,-0.8412833,0.2965682,1.9076915,-0.22225794,0.22491045,-0.5023083,1.7609456,-0.80164856,0.17584074
2008-01-28,-3.0,-2.5448458,3.0,1.6689482,0.77970797,-3.0,3.0,1.5504061,0.29445446,-1.9180579,2.9384277,1.4262333,-0.016708743,-0.37088194,2.312188,0.70982695,0.8572309,-1.3534998,1.9604634,-0.14475645,0.51861924,-3.0,-1.8638304,3.0,1.1129682,-0.11020033,-2.5696323,3.0,0.80174,-0.38596725,-0.59317666,3.0,0.6052585,-0.73285645,0.7893317,2.2588782,0.057773568,0.3393713,0.53490746,1.8328824,-0.73180395,0.7923966,-3.0,-2.458385,3.0,1.5815325,0.4711348,-3.0,3.0,1.3791775,0.118742034,-1.6438149,2.9722273,1.1856459,-0.24049304,-0.110347696,2.2877796,0.4721219,0.8023708,-0.9526609,2.0846682,-0.35085163,0.7602052
2008-01-29,0.53437644,0.09677141,3.0,3.0,3.0,-3.0,3.0,3.0,2.9980154,-1.7318034,2.9594915,3.0,1.8303175,-0.5391694,2.273918,2.3580358,2.28199,-1.0920472,1.934886,0.91239154,1.6738589,1.397799,1.0321654,3.0,3.0,3.0,-2.3155074,3.0,2.9729645,2.0762866,-0.26980832,3.0,2.5001466,0.5993564,0.7799137,2.2557533,1.5321323,1.469776,0.8639484,1.8173153,0.15425573,2.207174,0.7561519,0.30368966,3.0,3.0,3.0,-3.0,3.0,3.0,2.928594,-1.4223479,3.0,3.0,1.5289146,-0.24187718,2.255024,2.0695293,2.220386,-0.66592026,2.0578191,0.6856754,2.1390076
2008-01-30,-0.9968631,-1.7384268,3.0,0.9151952,2.2558322,-3.0,3.0,1.6166811,2.05632,-2.0398865,2.9320955,1.9381729,1.2477285,-0.36229372,2.22458,1.2225755,1.3494803,-1.0067862,1.9167104,0.17604652,0.89436007,0.046284903,-0.36627287,3.0,2.0757608,3.0,-2.0171459,3.0,2.0083895,2.223488,-0.7141107,2.9378443,1.9098055,0.7559648,0.78823406,2.2555995,1.141229,1.1732746,0.8249495,1.8154516,-0.062378198,1.8077847,-0.73922193,-1.4666166,3.0,1.353562,2.9558268,-3.0,3.0,1.8679533,2.337254,-1.7622209,2.9507182,2.0155916,1.2209569,-0.10109222,2.222822,1.2038743,1.4765908,-0.60128903,2.0461524,0.12605461,1.3961842
2008-01-31,-1.7417723,-2.686803,2.9109714,0.8575582,1.5393344,-3.0,3.0,1.8907219,2.3167052,-2.4494133,2.926496,2.4434235,2.0388806,-0.5410399,2.2591853,1.818141,1.6633606,-1.1042892,1.9342715,0.5513013,1.2756227,-2.8852131,-2.3541179,3.0,3.0,3.0,-2.2545187,3.0,3.0,3.0,-1.5066833,3.0,3.0,2.9781382,0.46602988,2.4021869,2.8384864,2.4566948,0.4785025,1.9197758,0.9693811,3.0,-2.039776,-2.6872811,3.0,1.6718334,2.749653,-3.0,3.0,2.6277442,3.0,-2.2684567,2.9562895,2.9618707,2.4840155,-0.32006106,2.27684,2.1269898,2.1120486,-0.7600376,2.080973,0.72456414,2.150537
2008-02-01,-0.9689975,-3.0,2.4443178,-0.077536404,-0.30225703,-3.0,3.0,1.3397639,2.3099267,-2.793372,2.8708522,1.9678205,2.057004,-0.9981787,2.193478,1.5520273,1.3738663,-1.2499745,1.9341575,0.37596008,1.0744636,-3.0,-3.0,3.0,1.071154,2.524703,-3.0,3.0,2.6010106,3.0,-2.1267345,3.0,2.796034,2.8685467,-0.23832317,2.5453858,2.1121128,1.8965222,0.16311866,2.0493476,0.5433603,2.6823144,-1.5816276,-3.0,2.5400155,0.26248753,0.45717028,-3.0,3.0,1.8365053,3.0,-2.6902854,2.9280734,2.3128788,2.4860597,-0.85306627,2.2399318,1.734003,1.7212816,-0.95695233,2.0977602,0.46964854,1.7913439
2008-02-04,3.0,1.4834278,3.0,-1.2519382,-0.4210646,-0.7788932,3.0,-0.037073787,1.2546312,-1.7007173,3.0,0.68225557,1.1011212,-0.14770259,2.888771,0.56255895,0.41658524,-0.109999426,2.2512567,-0.2810568,0.3742147,3.0,0.47426572,3.0,0.07694602,-0.040406387,-0.93078864,3.0,2.0314577,3.0,-1.3080149,3.0,2.414446,3.0,0.49970528,3.0,1.9596592,1.800006,1.0797604,2.3280582,0.46396688,2.5144992,3.0,1.2408506,3.0,-0.9985582,-0.60581505,-0.85066396,3.0,0.547821,2.2554266,-1.6489866,3.0,1.189475,1.7294894,-0.015749991,2.9123614,0.9391115,0.90015614,0.1688981,2.437843,-0.06026151,1.0909315
2008-02-05,-0.5437836,1.0962144,3.0,-0.024339654,-0.5045842,0.8751314,3.0,0.6265217,1.3428366,-1.7098471,3.0,1.4445189,1.7169973,-0.39293936,2.8742826,1.3993007,1.0774268,-0.068867415,2.2465014,0.2636434,0.941673,0.16296925,0.0050273314,3.0,-0.05218837,-0.14396344,0.76076245,3.0,1.5890099,3.0,-0.8905077,3.0,2.19264,3.0,0.3792411,3.0,1.9359251,1.888297,1.2017653,2.314279,0.47456592,2.4704654,-0.36216938,0.8275015,3.0,-0.019279858,-0.5853346,0.83075243,3.0,0.98946,2.37305,-1.556639,3.0,1.7450764,2.2835662,-0.23322985,2.8967042,1.5723546,1.4726776,0.23122989,2.4302876,0.36642066,1.6190269
2008-02-13,-1.9490594,0.7542398,3.0,2.9875958,2.8650913,-0.7222299,3.0,3.0,3.0,-2.292073,3.0,3.0,3.0,-0.94973034,2.8657973,3.0,3.0,-0.14847882,2.2658474,2.1871774,3.0,-0.48882675,-0.19831644,3.0,1.5748847,0.49903676,-0.3557464,3.0,3.0,3.0,-1.3590748,3.0,3.0,3.0,0.13931973,3.0,3.0,3.0,1.2609147,2.3027554,1.6314143,3.0,-1.5851562,0.51483107,3.0,2.731523,2.290106,-0.6604184,3.0,3.0,3.0,-2.1141715,3.0,3.0,3.0,-0.7195695,2.8827,3.0,3.0,0.18354376,2.4420943,2.098386,3.0
2008-02-14,1.1529765,1.7938682,3.0,2.9804761,3.0,-0.6552792,3.0,3.0,3.0,-2.2460885,3.0,3.0,3.0,-0.79817796,2.8871915,3.0,3.0,0.036015447,2.2732704,2.538899,3.0,1.3249608,1.4015603,3.0,1.183021,0.86945325,-0.6261765,3.0,2.1790721,3.0,-1.1558765,3.0,3.0,3.0,0.2583817,3.0,3.0,3.0,1.3820949,2.319798,1.5304875,3.0,1.2156292,1.7180794,3.0,2.5469875,3.0,-0.67288613,3.0,2.9865623,3.0,-2.0296113,3.0,3.0,3.0,-0.571714,2.9056344,3.0,3.0,0.36162424,2.4533188,2.2788794,3.0
2008-02-15,-1.2567796,1.6905134,3.0,1.1051096,3.0,-1.2119381,3.0,1.4020457,2.0305316,-2.5369081,3.0,3.0,3.0,-1.101664,2.8875496,3.0,3.0,-0.44837594,2.1716452,1.7029481,2.7386034,-0.46774784,2.470372,3.0,-0.27845177,0.25373986,-0.7788858,3.0,0.45745346,1.6600521,-1.208138,3.0,2.1256144,3.0,-0.010211042,3.0,2.2423053,3.0,1.0734859,2.25692,0.8148603,2.9307182,-1.0564721,1.9121852,3.0,0.6935417,2.7627227,-1.1327564,3.0,1.1493868,1.8477116,-2.266231,3.0,2.8584704,3.0,-0.8697567,2.899382,3.0,3.0,-0.09658978,2.3501825,1.4518505,3.0
2008-02-18,1.7741476,-0.3073919,0.88193786,-1.0270494,0.85591346,0.8626956,3.0,-0.22835052,0.6506132,-2.307533,3.0,1.3210554,3.0,-1.0907562,2.8911507,1.7564896,2.7264328,-0.16167013,2.190068,0.6329029,1.5585955,2.1871665,1.1278485,0.4137112,-2.3265517,1.2199471,1.1545362,3.0,-1.6168594,-0.21164963,-0.94942033,3.0,-0.14911045,1.8771949,0.2224426,3.0,0.1696779,1.1260264,1.4072676,2.2935233,-0.49259627,0.91089106,1.9087558,0.032055784,0.8075471,-1.5923837,0.84514934,0.93220407,3.0,-0.80524325,0.09190644,-2.0231628,3.0,0.7597892,2.8176467,-0.801658,2.9217553,1.1005595,2.2710862,0.2127,2.3749115,0.19306538,1.533619
2008-02-19,1.957383,0.59088427,1.2663132,-1.8044176,0.6004006,1.237655,3.0,-0.902758,0.21774465,-1.858764,3.0,0.3451495,2.0640433,-0.72326535,2.9476712,0.86865366,1.8819218,0.15924983,2.2083251,0.07183886,0.88311124,1.1664512,1.5091741,0.421922,-1.973309,2.0533557,1.0932573,3.0,-1.5524193,0.26857293,-0.81406665,3.0,-0.27398738,1.6760011,0.44685453,3.0,0.107523285,1.0533872,1.5293967,2.3056433,-0.5107789,0.8147568,1.774874,0.82194024,1.0882444,-1.9639322,1.1957426,1.2017599,3.0,-1.1737157,0.05366451,-1.6426836,3.0,0.13713063,2.0489829,-0.46393555,2.9691799,0.5847458,1.7462832,0.49840593,2.3940995,-0.12996034,1.0413077
